Name,Price,Market price,Location,Thumbnail,Images,Gear,Odometer,Fuel type,Car condition,Other features,Dealer name,Page link,Second Condition,Make,Model,Year of Manufacture,Trim,Body,Drivetrain,Engine Size,Number of Cylinders,Horse Power,Color,Seats,Registered Car,Exchange Possible,VIN Chassis number,VIN number,Mileage
Toyota Highlander 2017 Black,"₦ 14,700,000",₦ 14.14 M ~ 14.92 M,"Lagos, Surulere",https://pictures-nigeria.jijistatic.com/112381903_NjIwLTgyNy1kZWYwMmIxNmZh.webp,https://pictures-nigeria.jijistatic.com/112381903_MTExLTE0OC1kZWYwMmIxNmZh.webp | https://pictures-nigeria.jijistatic.com/112381901_MTExLTE0OC1jNzQ2NzhmZGFm.webp | https://pictures-nigeria.jijistatic.com/112381899_MTExLTE0OC02YzRlMTkyODI1.webp | https://pictures-nigeria.jijistatic.com/112381902_MTExLTE0OC1iNmU3ZTRmNGNj.webp | https://pictures-nigeria.jijistatic.com/112379749_MTExLTgzLWM5NTI3NjM5MDY.webp,Automatic,,,Nigerian Used,,Del Man,https://jiji.ng/surulere/cars/toyota-highlander-2017-black-4AVAhiYsVhf3k37687XCrYu.html,"No faults, Unpainted, Original parts",Toyota,Highlander,2017,,,,,,,Black,,Yes,,,,
Mercedes-Benz C450 2016 Red,"₦ 23,000,000",₦ 23 M ~ 24.05 M,"Abuja, Central Business District",https://pictures-nigeria.jijistatic.com/114420679_NjIwLTUzMC1lMGRiMDZiZjhm.webp,https://pictures-nigeria.jijistatic.com/114420679_MTExLTk1LWUwZGIwNmJmOGY.webp | https://pictures-nigeria.jijistatic.com/114420682_MTExLTk1LTQzMzk0MjgzMmI.webp | https://pictures-nigeria.jijistatic.com/114420671_MTExLTk1LTA0NTE5MTFiYTg.webp | https://pictures-nigeria.jijistatic.com/114420672_MTExLTk1LWI2YjY2YTc4N2M.webp | https://pictures-nigeria.jijistatic.com/114420676_MTExLTk1LTdkNDliYmU4MTQ.webp,Automatic,40000 km,,Foreign Used,,Samson Abah,https://jiji.ng/central-business-district/cars/mercedes-benz-c450-2016-red-ze5SMHGomZi1evKlicXA8Qms.html,"Unpainted, No faults",Mercedes-Benz,C450,2016,,,,,,,Red,,No,,,,
Toyota Highlander 2004 Red,"₦ 3,100,000,",₦ 2.7 M ~ 2.97 M,"Anambra, Awka",https://pictures-nigeria.jijistatic.com/116251357_NjIwLTgyOS01YzkzZmNjMDQ1.webp,https://pictures-nigeria.jijistatic.com/116251357_MTExLTE0OC01YzkzZmNjMDQ1.webp | https://pictures-nigeria.jijistatic.com/116251358_MTExLTE0OC1kNmIxOWI1ZTZi.webp | https://pictures-nigeria.jijistatic.com/116251359_MTExLTE0OC02YTc5NjJhYjRk.webp | https://pictures-nigeria.jijistatic.com/116264652_MTExLTE0OC00NzA4OWMyYTY3.webp | https://pictures-nigeria.jijistatic.com/116264654_MTExLTgzLTIxODY5ZDJiODI.webp,Automatic,,,Nigerian Used,,Henz Autos,https://jiji.ng/awka-south/cars/toyota-highlander-2004-red-eQKw91KEdo6B8Lkj8JyjIk5n.html,No faults,Toyota,Highlander,2004,,,,,,,Red,,Yes,No,,,
Toyota Tacoma Access Cab V6 2009 Black,"₦ 8,000,000",₦ 8.97 M ~ 9.53 M,"Lagos, Ajah",https://pictures-nigeria.jijistatic.com/100170335_NjIwLTQ2NS01ODBiZTYxNTdm.webp,https://pictures-nigeria.jijistatic.com/100170335_MTExLTgzLTU4MGJlNjE1N2Y.webp | https://pictures-nigeria.jijistatic.com/100170363_MTExLTgzLTkzYTU5Mjc1YTc.webp | https://pictures-nigeria.jijistatic.com/100170613_MTExLTgzLTIxNmVmMjliYzg.webp | https://pictures-nigeria.jijistatic.com/100170843_MTExLTgzLTJjMTY5YWQ4MTg.webp | https://pictures-nigeria.jijistatic.com/100170917_MTExLTgzLTY5OGQwYzIyZDE.webp,Automatic,,Petrol,Foreign Used,,YORKDALE AUTOS,https://jiji.ng/ajah/cars/toyota-tacoma-access-cab-v6-2009-black-xydwfKM54TixDKJGwli6rl35.html,No faults,Toyota,Tacoma,2009,Access Cab V6,Pickup,All Wheel,4000           cc,6,240           hp,Black,4,No,,,,
Lexus RX 330 2005 Black,"₦ 5,200,000,",₦ 6.5 M ~ 6.6 M,"Lagos, Ogba",https://pictures-nigeria.jijistatic.com/116337474_NjIwLTExMDItN2QwYmI5MzBmMQ.webp,https://pictures-nigeria.jijistatic.com/116337474_MTExLTE5Ny03ZDBiYjkzMGYx.webp | https://pictures-nigeria.jijistatic.com/116337473_MTExLTYyLWNiY2E5MDMxZjg.webp | https://pictures-nigeria.jijistatic.com/116337475_MTExLTE5Ny01M2ZhYTQ3MGIx.webp | https://pictures-nigeria.jijistatic.com/116337477_MTExLTYyLTk4YzU2MTUyZGQ.webp | https://pictures-nigeria.jijistatic.com/116337482_MTExLTE5Ny03NGViZDhkYmZh.webp,Automatic,91675 km,Petrol,Foreign Used,Cup Holders | Air Conditioning | Airbags | Android Auto | Electric Mirrors | Roof Rack | Alloy Wheels | CD Player | Cruise Control | AM/FM Radio | Electric Windows | Leather Seats | Anti-Lock Brakes | Front Fog Lamps,pro Automobile,https://jiji.ng/ogba/cars/lexus-rx-330-2005-black-v8z3brqZTXwz69m8rQtU1SmE.html,Original parts,Lexus,RX,2005,330,SUV,Front Wheel,3300           cc,6,234           hp,Black,5,Yes,,,,
Lexus RX 330 2005 Gold,"₦ 6,850,000",₦ 6.5 M ~ 6.6 M,"Imo, Owerri",https://pictures-nigeria.jijistatic.com/105294400_NjIwLTgyOC1kY2RlMjViNWQy.webp,https://pictures-nigeria.jijistatic.com/105294400_MTExLTE0OC1kY2RlMjViNWQy.webp | https://pictures-nigeria.jijistatic.com/105294475_MTExLTE0OC01MWY3MjEyYWY1.webp | https://pictures-nigeria.jijistatic.com/105294472_MTExLTE0OC01ZmE4YTRiMjQ4.webp | https://pictures-nigeria.jijistatic.com/105294473_MTExLTE0OC1mYTc2ZmQxMjQ4.webp | https://pictures-nigeria.jijistatic.com/105294398_MTExLTE0OC0yNjQzNWIwNmM1.webp,Automatic,,Petrol,Foreign Used,,Ifeoma Eluwa,https://jiji.ng/owerri-municipal/cars/lexus-rx-330-2005-gold-coStWtpDvsv4osuP2F8Qb21z.html,No faults,Lexus,RX,2005,330,SUV,Front Wheel,3300           cc,6,234           hp,Gold,5,Yes,,,,
Toyota Land Cruiser 90 1999 Blue,"₦ 3,800,000,",,"Lagos, Amuwo-Odofin",https://pictures-nigeria.jijistatic.com/117175265_NjIwLTgyNy1hNDVkNDY3OTdk.webp,https://pictures-nigeria.jijistatic.com/117175265_MTExLTE0OC1hNDVkNDY3OTdk.webp | https://pictures-nigeria.jijistatic.com/117175267_MTExLTE0OC00MjBiYzlhNDdk.webp | https://pictures-nigeria.jijistatic.com/117175269_MTExLTE0OC1kNTMwZmQ3NDBm.webp | https://pictures-nigeria.jijistatic.com/117175272_MTExLTE0OC0zMjc5NzI0ZDVm.webp | https://pictures-nigeria.jijistatic.com/117172198_MTExLTgzLWU0OWNlOGU5MDM.webp,Automatic,,Petrol,Nigerian Used,Air Conditioning | AM/FM Radio | CD Player | Alloy Wheels | Airbags | Anti-Lock Brakes | Armrests | Electric Windows | Front Fog Lamps | Leather Seats | Traction Control,PACE AUTOS SERVICES LTD,https://jiji.ng/amuwo-odofin/cars/toyota-land-cruiser-90-1999-blue-6iqyFMYX6Rvi3wXXCCrhMODi.html,Need body repair,Toyota,Land Cruiser,1999,90,SUV,All Wheel,3400           cc,6,178           hp,Blue,5,Yes,No,,,
Lexus RX 330 4WD 2005 Gold,"₦ 6,550,000",₦ 6.5 M ~ 6.55 M,"Lagos, Apapa",https://pictures-nigeria.jijistatic.com/100489548_NjIwLTQ2NS00MTA5ZGQzNjU2.webp,https://pictures-nigeria.jijistatic.com/100489548_MTExLTgzLTQxMDlkZDM2NTY.webp | https://pictures-nigeria.jijistatic.com/100489546_MTExLTgzLWExMTk0Njk2ODA.webp | https://pictures-nigeria.jijistatic.com/100489534_MTExLTgzLTgwMGY4ZDkyNTY.webp | https://pictures-nigeria.jijistatic.com/100489540_MTExLTgzLWEwNzk1ZjkyYmM.webp | https://pictures-nigeria.jijistatic.com/100489539_MTExLTgzLWI0YTVlMWZkNTc.webp,Automatic,,Petrol,Foreign Used,,𝑝𝑎𝑦𝑑𝑎𝑦 𝑎𝑢𝑡𝑜𝑠,https://jiji.ng/apapa/cars/lexus-rx-330-4wd-2005-gold-3GMu7ItkQe1WmhI1aWzAtd0s.html,No faults,Lexus,RX,2005,330 4WD,SUV,All Wheel,3300           cc,6,233           hp,Gold,5,,,,,
Lexus GX 460 Premium 2013 White,"₦ 19,500,000,",₦ 19.97 M ~ 21.6 M,"Lagos, Ojodu",https://pictures-nigeria.jijistatic.com/117202570_NjIwLTgyOS0yZTM5ZjUwY2Nk.webp,https://pictures-nigeria.jijistatic.com/117202570_MTExLTE0OC0yZTM5ZjUwY2Nk.webp | https://pictures-nigeria.jijistatic.com/117202571_MTExLTgzLTgyYmZmZTRmYTE.webp | https://pictures-nigeria.jijistatic.com/117202574_MTExLTgzLTY3MjEwYTYzMDI.webp | https://pictures-nigeria.jijistatic.com/117202582_MTExLTE0OC0xY2I1NjdiYTgx.webp | https://pictures-nigeria.jijistatic.com/117202581_MTExLTgzLTQyNTU3N2VlOTI.webp,Automatic,,Petrol,Foreign Used,,Kunly Oyeniyi,https://jiji.ng/ojodu/cars/lexus-gx-460-premium-2013-white-nrwnmmSV27PtSx3RI0SeYZld.html,No faults,Lexus,GX,2013,460 Premium,SUV,,4600           cc,8,301           hp,White,7,No,,,,
Toyota Corolla 2010 Silver,"₦ 3,750,000",₦ 4.7 M ~ 4.9 M,"Lagos, Surulere",https://pictures-nigeria.jijistatic.com/102214723_NjIwLTgyNy1mMGVkYjNhZWJm.webp,https://pictures-nigeria.jijistatic.com/102214723_MTExLTE0OC1mMGVkYjNhZWJm.webp | https://pictures-nigeria.jijistatic.com/102214726_MTExLTE0OC1lODFiOWEyNTU1.webp | https://pictures-nigeria.jijistatic.com/102214761_MTExLTE0OC1iMDhmMTBjMWVk.webp | https://pictures-nigeria.jijistatic.com/102214724_MTExLTgzLTRiY2I1MDdhMDI.webp | https://pictures-nigeria.jijistatic.com/102214769_MTExLTE0OC0wMjExYzIxZDAz.webp,Automatic,65817 km,,Foreign Used,,Papas Express,https://jiji.ng/surulere/cars/toyota-corolla-2010-silver-a02Qk3KgXFLqp1s3qe4qI8SO.html,"No faults, Unpainted, Original parts",Toyota,Corolla,2010,,,,,,,Silver,,No,No,,,
Toyota Sienna 2014 Black,"₦ 8,000,000",₦ 9.2 M ~ 9.8 M,"Abuja, Lugbe District",https://pictures-nigeria.jijistatic.com/104192638_NjIwLTQ2NS04MTZkZTQxNWIy.webp,https://pictures-nigeria.jijistatic.com/104192638_MTExLTgzLTgxNmRlNDE1YjI.webp | https://pictures-nigeria.jijistatic.com/104192637_MTExLTgzLTk1YjY4ODE0Zjg.webp | https://pictures-nigeria.jijistatic.com/104192639_MTExLTgzLTMyNWRhMWUxZGI.webp | https://pictures-nigeria.jijistatic.com/104192643_MTExLTgzLWIzMmRjMzljNjc.webp | https://pictures-nigeria.jijistatic.com/104192644_MTExLTgzLWE4ZThkYWIxMjI.webp,Automatic,156000 km,Petrol,Foreign Used,,Nuelautos,https://jiji.ng/lugbe/cars/toyota-sienna-2014-black-tBvUCq7bw3T2I6bWjrNhpcEJ.html,No faults,Toyota,Sienna,2014,LE 7-Passenger Mobility Auto Access 4dr Minivan (3.5L 6cyl 6A),Minivan,Front Wheel,3500           cc,6,266           hp,Black,7,No,No,,,
Toyota Highlander 2017 White,"₦ 18,500,000",₦ 17.5 M ~ 18.45 M,"Lagos, Surulere",https://pictures-nigeria.jijistatic.com/112712059_NjIwLTQ2NS1hMGM3NGI5MDBj.webp,https://pictures-nigeria.jijistatic.com/112712059_MTExLTgzLWEwYzc0YjkwMGM.webp | https://pictures-nigeria.jijistatic.com/112712047_MTExLTgzLTJhY2FmMzEwZmI.webp | https://pictures-nigeria.jijistatic.com/112712058_MTExLTgzLWJmY2IyMGQwY2I.webp | https://pictures-nigeria.jijistatic.com/112712048_MTExLTgzLWJhZmY2NTc5Yjk.webp | https://pictures-nigeria.jijistatic.com/112712061_MTExLTgzLTdkNGU2OTI0ZmQ.webp,Automatic,,Petrol,Foreign Used,Air Conditioning | AM/FM Radio | Alloy Wheels | CD Player | Airbags | Anti-Lock Brakes | Electric Mirrors | Electric Windows | Sunroof,Iyanuoluwa Autos,https://jiji.ng/surulere/cars/toyota-highlander-2017-white-fRnHSVUaGlJur2bpINhAHVKk.html,"No faults, Unpainted",Toyota,Highlander,2017,Limited 4x4 V6 (3.5L 6cyl 8A),SUV,All Wheel,3500           cc,6,295           hp,White,7-8,,,,,
Toyota Venza 2015 Black,"₦ 8,700,000",₦ 12.5 M ~ 13.5 M,"Lagos, Alimosho",https://pictures-nigeria.jijistatic.com/116026713_NjIwLTU4OC1hNDMwMTJkYmYy.webp,https://pictures-nigeria.jijistatic.com/116026713_MTExLTEwNS1hNDMwMTJkYmYy.webp | https://pictures-nigeria.jijistatic.com/116026716_MTExLTkyLWVlZGJiNzdlODc.webp | https://pictures-nigeria.jijistatic.com/116026714_MTExLTk3LTcyNWI4ZmEwNDU.webp | https://pictures-nigeria.jijistatic.com/116026721_MTExLTk4LWUxMmY3MzcyNTI.webp | https://pictures-nigeria.jijistatic.com/116026715_MTExLTkzLWJlMjJkOTE1NmE.webp,Automatic,118767 km,,Foreign Used,,Mudijay,https://jiji.ng/alimosho/cars/toyota-venza-2015-black-8K6j2NaIdkeQmb5DCReMqpks.html,Original parts,Toyota,Venza,2015,,,,,,,Black,,No,,,,
Kia Rio 2014 Silver,"₦ 1,550,000",₦ 1.78 M ~ 1.94 M,"Lagos, Gbagada",https://pictures-nigeria.jijistatic.com/113558145_NjIwLTI5NS1mZDI2NjZiODcx.webp,https://pictures-nigeria.jijistatic.com/113558145_MTExLTUzLWZkMjY2NmI4NzE.webp | https://pictures-nigeria.jijistatic.com/113558149_MTExLTQ5LWRlNzg2YWFjOTA.webp | https://pictures-nigeria.jijistatic.com/113555115_MTExLTUyLTJkMDViNjdmMTY.webp | https://pictures-nigeria.jijistatic.com/113555117_MTExLTY3LWU2NDRjYWJkMzI.webp | https://pictures-nigeria.jijistatic.com/114332276_MTExLTE0OC0xNTdjOWFhMDQ0.webp,Manual,,,Nigerian Used,,Nelo Biz Enterprises,https://jiji.ng/gbagada/cars/kia-rio-2014-silver-7YOW6yWhu0t2o31wVeO03iHv.html,"First registration, No faults, First owner",Kia,Rio,2014,EX 4dr Sedan (1.6L 4cyl 6A),Sedan,,,4,,Silver,,Yes,,,,
Toyota Land Cruiser Prado 2012 Silver,"₦ 9,550,000",₦ 15.86 M ~ 16.54 M,"Lagos, Ogba",https://pictures-nigeria.jijistatic.com/116149858_NjIwLTEzNzgtNWZlODk1M2UxNA.webp,https://pictures-nigeria.jijistatic.com/116149858_MTExLTI0Ny01ZmU4OTUzZTE0.webp | https://pictures-nigeria.jijistatic.com/116135267_MTExLTUwLTA5NGI4ZjY1MTk.webp | https://pictures-nigeria.jijistatic.com/116149812_MTExLTI0Ny1mNzhjOTVjMzA1.webp | https://pictures-nigeria.jijistatic.com/116149821_MTExLTI0Ny1iN2U2MjUyODk2.webp | https://pictures-nigeria.jijistatic.com/116149814_MTExLTI0Ny05NDIwZjk3OTM4.webp,Automatic,,,Nigerian Used,,Kojex Consult ( Engineering and marketing company),https://jiji.ng/ogba/cars/toyota-land-cruiser-prado-2012-silver-q7leW9TOlp4A9xQhbm3R1bTX.html,No faults,Toyota,Land Cruiser Prado,2012,,,,,,,Silver,,Yes,,,,
Lexus IS 2012 Black,"₦ 7,200,000",₦ 6.3 M ~ 6.5 M,"Lagos, Magodo",https://pictures-nigeria.jijistatic.com/117204973_NjIwLTgyNy04OWU0M2NkMTli.webp,https://pictures-nigeria.jijistatic.com/117204973_MTExLTE0OC04OWU0M2NkMTli.webp | https://pictures-nigeria.jijistatic.com/117212140_MTExLTE0OC02YTBmMTFhODQw.webp | https://pictures-nigeria.jijistatic.com/117212142_MTExLTE0OC02ZTMxMmU3NmZl.webp | https://pictures-nigeria.jijistatic.com/117212144_MTExLTE0OC04MTQ0MjNhNjMz.webp | https://pictures-nigeria.jijistatic.com/117212143_MTExLTE0OC1kZGJjYzVmNTQz.webp,Automatic,97363 km,,Foreign Used,Cup Holders | Air Conditioning | Airbags | Cruise Control | CD Player | AM/FM Radio,Kunle Asaolu,https://jiji.ng/magodo/cars/lexus-is-2012-black-iAww8EghSEe4yxJFGaZ3HkcW.html,No faults,Lexus,IS,2012,,,,,,,Black,,No,,,,
Toyota Tacoma Access Cab 2006 Gray,"₦ 6,500,000",₦ 5.83 M ~ 6 M,"Lagos, Agege",https://pictures-nigeria.jijistatic.com/109339206_NjIwLTgyNy03Mzk2OWYzZjA4.webp,https://pictures-nigeria.jijistatic.com/109339206_MTExLTE0OC03Mzk2OWYzZjA4.webp | https://pictures-nigeria.jijistatic.com/109339205_MTExLTgzLTc2ZDI3NWZkNjY.webp | https://pictures-nigeria.jijistatic.com/109339207_MTExLTgzLWRmMTU4MGI4OWU.webp | https://pictures-nigeria.jijistatic.com/109339208_MTExLTgzLWM3MzJhZTQ5ZWM.webp | https://pictures-nigeria.jijistatic.com/109339204_MTExLTE0OC01MTA2MjkyNWUw.webp,Automatic,,,Nigerian Used,,prime- Touch Boutique,https://jiji.ng/agege/cars/toyota-tacoma-access-cab-2006-gray-u9WEjjHxrTq6NWGsX4LWY6Bu.html,No faults,Toyota,Tacoma,2006,Access Cab,Pickup,Rear Wheel,2700           cc,4,161           hp,Gray,4,Yes,No,,,
Acura ILX 2017 Gray,"₦ 8,500,000",,"Abuja, Central Business District",https://pictures-nigeria.jijistatic.com/109873854_NjIwLTgyOC0xZTYzNjI3ODk2.webp,https://pictures-nigeria.jijistatic.com/109873854_MTExLTE0OC0xZTYzNjI3ODk2.webp | https://pictures-nigeria.jijistatic.com/109873864_MTExLTgzLTcwY2FkY2RjZDk.webp | https://pictures-nigeria.jijistatic.com/109873868_MTExLTE0OC1mYzhlNWQyMTVj.webp | https://pictures-nigeria.jijistatic.com/109873862_MTExLTgzLWVmNzA1Y2U5NDE.webp | https://pictures-nigeria.jijistatic.com/109873855_MTExLTgzLWVhODY4ZDlmNmM.webp,Automatic,,,Foreign Used,,Barn Cephas,https://jiji.ng/central-business-district/cars/acura-ilx-2017-gray-gfAOOvhMXOewLp9YZyF1xd8e.html,"No faults, First owner",Acura,ILX,2017,Premium FWD (2.4L 4cyl 8AM),,Front Wheel,,4,,Gray,,No,,,,
Toyota Avalon 2008 Brown,"₦ 2,800,000,",₦ 2.64 M ~ 2.8 M,"Lagos, Ikeja",https://pictures-nigeria.jijistatic.com/117338881_NjIwLTQyMS03MzZlZDcxNzgx.webp,https://pictures-nigeria.jijistatic.com/117338881_MTExLTc1LTczNmVkNzE3ODE.webp | https://pictures-nigeria.jijistatic.com/117338882_MTExLTc4LTQzYzY0YWVkMjI.webp | https://pictures-nigeria.jijistatic.com/117338886_MTExLTc0LWY3Y2Y4ZTg3Yjk.webp | https://pictures-nigeria.jijistatic.com/117338890_MTExLTc2LWY1ZDdmODNkOGE.webp | https://pictures-nigeria.jijistatic.com/117338888_MTExLTc0LTQyYTY4NGU5N2E.webp,Automatic,,,Nigerian Used,,Damstrael Autos,https://jiji.ng/ikeja/cars/toyota-avalon-2008-brown-5mWpv2mCWquZ9oh0GFne8Ykk.html,No faults,Toyota,Avalon,2008,,,,,,,Brown,,Yes,,,,
Toyota Avalon 2013 Black,"₦ 9,950,000",₦ 9.5 M ~ 9.85 M,"Lagos, Lekki",https://pictures-nigeria.jijistatic.com/117165463_NjIwLTI3OS1iY2NhYzQxNDVm.webp,https://pictures-nigeria.jijistatic.com/117165463_MTExLTUwLWJjY2FjNDE0NWY.webp | https://pictures-nigeria.jijistatic.com/117165459_MTExLTUwLTgzNDQyOWU2YWI.webp | https://pictures-nigeria.jijistatic.com/117165442_MTExLTI0Ny02NjY3OWI3NmMy.webp | https://pictures-nigeria.jijistatic.com/117165443_MTExLTUwLTkyMjY1MDhjMzE.webp | https://pictures-nigeria.jijistatic.com/117165445_MTExLTUwLTIyZjI3NDc2M2Y.webp,Automatic,133000 km,Petrol,Foreign Used,,Samjones Automobiles,https://jiji.ng/lekki/cars/toyota-avalon-2013-black-i9EemQToAq5vvK2SyFFk35uq.html,No faults,Toyota,Avalon,2013,XLE Premium Sedan FWD (3.5L 6cyl 6A),Sedan,Front Wheel,3500           cc,6,268           hp,Black,5,,,,,
Toyota Sienna CE 1999,"₦ 2,400,000",₦ 1.5 M ~ 1.63 M,"Lagos, Abule Egba",https://pictures-nigeria.jijistatic.com/116809220_NjIwLTgyNy1lZjdjNWMwMDc5.webp,https://pictures-nigeria.jijistatic.com/116809220_MTExLTE0OC1lZjdjNWMwMDc5.webp | https://pictures-nigeria.jijistatic.com/116809254_MTExLTE0OC0zNmVhZDc4YzFi.webp | https://pictures-nigeria.jijistatic.com/116809259_MTExLTE0OC0wNzY2ZDgwZGVi.webp | https://pictures-nigeria.jijistatic.com/116809270_MTExLTgzLTAyZWI0NjEwZTI.webp | https://pictures-nigeria.jijistatic.com/116809299_MTExLTE0OC02MmYzODg4Mjdh.webp,Automatic,,Petrol,Nigerian Used,,Alphatop,https://jiji.ng/lagos-abule-egba/cars/toyota-sienna-ce-1999-pCrqPLWhfmEolRWuWcpy44Jj.html,No faults,Toyota,Sienna,1999,CE,Minivan,Front Wheel,3000           cc,6,194           hp,Other,7,Yes,,,,
Mercedes-Benz M Class ML 350 4Matic 2008 Black,"₦ 6,800,000",₦ 6.32 M ~ 6.85 M,"Lagos, Ojota",https://pictures-nigeria.jijistatic.com/110965249_NjIwLTQ2NS0zYjg2MDkyNDhk.webp,https://pictures-nigeria.jijistatic.com/110965249_MTExLTgzLTNiODYwOTI0OGQ.webp | https://pictures-nigeria.jijistatic.com/110965245_MTExLTE0OC1jNzJhNjNmYTZl.webp | https://pictures-nigeria.jijistatic.com/110965241_MTExLTgzLTYzMjE3NjgwZjE.webp | https://pictures-nigeria.jijistatic.com/110965233_MTExLTE0OC1lN2E0MzcwZTQw.webp | https://pictures-nigeria.jijistatic.com/110965243_MTExLTgzLTUzMDQ4ZGEwNWQ.webp,Automatic,,Petrol,Foreign Used,,De-balariels global vent. Ltd,https://jiji.ng/ojota/cars/mercedes-benz-m-class-ml-350-4matic-2008-black-eRjuVfFkEHpgU674TMygKMCP.html,No faults,Mercedes-Benz,M Class,2008,ML 350 4Matic,SUV,All Wheel,3500           cc,6,268           hp,Black,5,No,,,,
Land Rover Range Rover Evoque Pure Plus AWD 2013 Green,"₦ 14,500,000",₦ 14 M ~ 14.5 M,"Abuja, Gwarinpa",https://pictures-nigeria.jijistatic.com/112156076_NjIwLTI3OS1iZmQ2MTI2OGJh.webp,https://pictures-nigeria.jijistatic.com/112156076_MTExLTUwLWJmZDYxMjY4YmE.webp | https://pictures-nigeria.jijistatic.com/112156072_MTExLTUwLTIyNzk5NTVjMDA.webp | https://pictures-nigeria.jijistatic.com/112156066_MTExLTUwLTA1ZTBjZWY5YjY.webp | https://pictures-nigeria.jijistatic.com/112156062_MTExLTUwLTU4Nzk2YTNiNTI.webp | https://pictures-nigeria.jijistatic.com/112162927_MTExLTI0Ny0wNDUzNjNmZTFl.webp,Automatic,78000 km,,Foreign Used,,Leonard Onunaku,https://jiji.ng/gwarinpa/cars/land-rover-range-rover-evoque-pure-plus-awd-2013-green-69Psm38woKeHdBHdXXoOS01m.html,No faults,Land Rover,Range Rover Evoque,2013,Pure Plus AWD,,,,,,Green,,No,,,,
Toyota Camry 2007 Black,"₦ 4,250,000",₦ 4.3 M ~ 4.5 M,"Lagos, Abule Egba",https://pictures-nigeria.jijistatic.com/117152025_NjIwLTgyNy03ZmZiMjQzNTBh.webp,https://pictures-nigeria.jijistatic.com/117152025_MTExLTE0OC03ZmZiMjQzNTBh.webp | https://pictures-nigeria.jijistatic.com/117145615_MTExLTgzLWMxYWM0MjQzNzg.webp | https://pictures-nigeria.jijistatic.com/117145600_MTExLTE0OC1hNWFjYzExYzg2.webp | https://pictures-nigeria.jijistatic.com/117145598_MTExLTE0OC1mZjE4MmFhZGZj.webp | https://pictures-nigeria.jijistatic.com/117145599_MTExLTE0OC05YzE1ZWMyM2U0.webp,Automatic,150253 km,Petrol,Foreign Used,,Ope Yemi,https://jiji.ng/lagos-abule-egba/cars/toyota-camry-2007-black-keiSfzrabNfJuP7jRhYCaSPM.html,No faults,Toyota,Camry,2007,LE 4dr Sedan (2.4L 4cyl 5A),Sedan,Front,2400           cc,4,158           hp,Black,5,No,,,,
Toyota Highlander 2020 Gray,"₦ 30,000,000",₦ 35 M ~ 37.5 M,"Lagos, Alimosho",https://pictures-nigeria.jijistatic.com/88702131_NjIwLTQ2NS01YzQyYzVkODlh.webp,https://pictures-nigeria.jijistatic.com/88702131_MTExLTgzLTVjNDJjNWQ4OWE.webp | https://pictures-nigeria.jijistatic.com/88702119_MTExLTgzLWU5MWI3ZWNjMzM.webp | https://pictures-nigeria.jijistatic.com/88702034_MTExLTgzLWQxMWIyZGU5MDU.webp | https://pictures-nigeria.jijistatic.com/88702081_MTExLTgzLTE3YTE4MTE5YWU.webp | https://pictures-nigeria.jijistatic.com/88702130_MTExLTgzLTMzNTc3MGE2ZDM.webp,Automatic,12000 km,,Foreign Used,,Jakkis Motors,https://jiji.ng/alimosho/cars/toyota-highlander-2020-gray-rpwyb7FBF0pHgyK8W1Q8KbQV.html,Original parts,Toyota,Highlander,2020,,,,,,,Gray,,Yes,Yes,,,
Dodge Charger 2008 SXT White,"₦ 3,600,000",,"Abuja, Central Business District",https://pictures-nigeria.jijistatic.com/62299467_img-20210221-wa0021_620x620.webp,https://pictures-nigeria.jijistatic.com/62299467_img-20210221-wa0021_111x111.webp | https://pictures-nigeria.jijistatic.com/62299458_img-20210221-wa0456_111x111.webp | https://pictures-nigeria.jijistatic.com/62299475_img-20210221-wa0448_111x111.webp | https://pictures-nigeria.jijistatic.com/62299455_img-20210221-wa0455_111x111.webp | https://pictures-nigeria.jijistatic.com/62299461_img-20210221-wa0023_111x111.webp,Automatic,60000 km,,Foreign Used,,NOVAVA LTD,https://jiji.ng/central-business-district/cars/dodge-charger-2008-sxt-white-Km4QTNcTUXvUfTrMGx6x0Eo.html,No faults,Dodge,Charger,2008,SXT,Sedan,All Wheel,3500           cc,6,253           hp,White,5,No,,,,
Lexus RX 350 2013 Black,"₦ 13,000,000",₦ 13.5 M ~ 13.8 M,"Abuja, Jabi",https://pictures-nigeria.jijistatic.com/109286887_NjIwLTQ2NC01Y2U4MTFmZTg1.webp,https://pictures-nigeria.jijistatic.com/109286887_MTExLTgzLTVjZTgxMWZlODU.webp | https://pictures-nigeria.jijistatic.com/109286882_MTExLTgzLTZmYWZiZDU1YjM.webp | https://pictures-nigeria.jijistatic.com/109286883_MTExLTE0OC05YjdmODU5MDNi.webp | https://pictures-nigeria.jijistatic.com/109286886_MTExLTgzLTc0YWM4MzcwNmI.webp | https://pictures-nigeria.jijistatic.com/109286916_MTExLTgzLTRmYzdmZmVlN2Q.webp,Automatic,,,Foreign Used,,Henry Magege,https://jiji.ng/jabi/cars/lexus-rx-350-2013-black-kZxXRrN73x6nYtIV3qr8tqZI.html,No faults,Lexus,RX 350,2013,,,,,,,Black,,No,,,,
